Entry	Status	Gene ontology (cellular component)
Q9VRB3	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
P48591	reviewed	ribonucleoside-diphosphate reductase complex [GO:0005971]
Q27377	reviewed	extracellular region [GO:0005576]
Q4Z8K6	reviewed	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]
Q8INQ3	unreviewed	ciliary transition zone [GO:0035869]; cilium [GO:0005929]; integral component of membrane [GO:0016021]
Q9VVA4	unreviewed	
Q9XZ56	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; neuromuscular junction [GO:0031594]; presynapse [GO:0098793]
X5D3H6	unreviewed	
P48602	reviewed	plasma membrane [GO:0005886]; proton-transporting V-type ATPase complex [GO:0033176]; vacuolar membrane [GO:0005774]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]
Q9VP30	unreviewed	integral component of membrane [GO:0016021]
Q8SYP9	unreviewed	mitochondrial small ribosomal subunit [GO:0005763]
Q94517	reviewed	chromatin [GO:0000785]; cytoplasm [GO:0005737]; ESC/E(Z) complex [GO:0035098]; histone deacetylase complex [GO:0000118]; Myb complex [GO:0031523]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; polytene chromosome [GO:0005700]; polytene chromosome interband [GO:0005705]; Sin3 complex [GO:0016580]; Sin3-type complex [GO:0070822]; transcriptional repressor complex [GO:0017053]
Q9V433	unreviewed	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VH08	reviewed	nucleus [GO:0005634]
Q9VT48	unreviewed	integral component of plasma membrane [GO:0005887]
Q9W327	unreviewed	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q9VIV8	unreviewed	chorion [GO:0042600]
P48607	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991]
Q9VKH0	reviewed	Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]
Q9VPD2	reviewed	cytosol [GO:0005829]
Q9W3K8	unreviewed	
Q9V437	unreviewed	spliceosomal complex [GO:0005681]; U2-type post-spliceosomal complex [GO:0071021]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]
Q9VTE7	unreviewed	integral component of plasma membrane [GO:0005887]
Q9XTN2	reviewed	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P82295	reviewed	integral component of membrane [GO:0016021]
Q02926	reviewed	ribonucleoprotein complex [GO:1990904]
Q9V480	unreviewed	nucleus [GO:0005634]
P49028	reviewed	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; exon-exon junction complex [GO:0035145]; nucleus [GO:0005634]; pole plasm [GO:0045495]; precatalytic spliceosome [GO:0071011]
Q7JQT8	unreviewed	
Q9V427	reviewed	apical plasma membrane [GO:0016324]; apicolateral plasma membrane [GO:0016327]; basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; gap junction [GO:0005921]; integral component of membrane [GO:0016021]; lateral plasma membrane [GO:0016328]
Q9V9R1	unreviewed	
Q9VQX0	unreviewed	cytoplasmic microtubule [GO:0005881]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; microtubule plus-end [GO:0035371]; spindle midzone [GO:0051233]
Q9VZZ8	unreviewed	acrosomal vesicle [GO:0001669]
Q9W0Q5	unreviewed	
Q9W0R3	unreviewed	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q9W2K3	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
P49283	reviewed	endosome [GO:0005768]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q7KS38	reviewed	cytosolic small ribosomal subunit [GO:0022627]
Q9VGG9	unreviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]; Prp19 complex [GO:0000974]; spliceosomal complex [GO:0005681]
Q9VFI0	unreviewed	cytosol [GO:0005829]
Q9VIK6	unreviewed	centrosome [GO:0005813]; cleavage furrow [GO:0032154]
Q9VTT4	unreviewed	nuclear body [GO:0016604]
Q9VWE6	reviewed	
Q9VXA3	unreviewed	intracellular [GO:0005622]
Q9W0D7	unreviewed	integral component of peroxisomal membrane [GO:0005779]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
Q9W108	unreviewed	90S preribosome [GO:0030686]; nucleolus [GO:0005730]
P49735	reviewed	MCM complex [GO:0042555]; nucleus [GO:0005634]
Q9VQG9	unreviewed	extracellular space [GO:0005615]
Q8SXU0	unreviewed	
Q9V3T8	unreviewed	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q9V3W7	unreviewed	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; precatalytic spliceosome [GO:0071011]
Q9VGH7	reviewed	actin cytoskeleton [GO:0015629]; apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; chloride channel complex [GO:0034707]; integral component of plasma membrane [GO:0005887]
Q9VWE7	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA nuclear export complex [GO:0042565]
Q9W1A9	unreviewed	histone acetyltransferase complex [GO:0000123]; MOZ/MORF histone acetyltransferase complex [GO:0070776]; nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q24167	reviewed	cytosol [GO:0005829]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q0KI85	unreviewed	integral component of membrane [GO:0016021]
Q24338	reviewed	ESC/E(Z) complex [GO:0035098]; histone methyltransferase complex [GO:0035097]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]
Q5BIE4	unreviewed	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7K3W4	unreviewed	
Q86NZ5	unreviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8SXK2	unreviewed	mitochondrion [GO:0005739]
Q8T4F2	unreviewed	mitochondrial outer membrane [GO:0005741]; mitochondrial sorting and assembly machinery complex [GO:0001401]
Q9V459	unreviewed	
Q9VAK8	reviewed	extracellular space [GO:0005615]
Q9VAP1	unreviewed	
Q9VF80	unreviewed	cytosol [GO:0005829]
Q9VHN9	reviewed	BLOC-2 complex [GO:0031084]; cytoplasm [GO:0005737]
Q9VN93	reviewed	extracellular space [GO:0005615]; fusome [GO:0045169]; lysosome [GO:0005764]; perivitelline space [GO:0098595]
Q9VVW9	unreviewed	
Q9VW58	unreviewed	mitochondrial outer membrane [GO:0005741]; mitochondrial sorting and assembly machinery complex [GO:0001401]
Q9VWH2	unreviewed	
Q9VYN0	unreviewed	
U3PV63	unreviewed	
P49906	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RISC-loading complex [GO:0070578]; transcription factor TFIID complex [GO:0005669]
P81900	reviewed	cAMP-dependent protein kinase complex [GO:0005952]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q9VCT2	unreviewed	
P49963	reviewed	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
Q9VP46	unreviewed	intracellular [GO:0005622]
Q07171	reviewed	actin filament [GO:0005884]; cytosol [GO:0005829]; extracellular region [GO:0005576]
Q24179	reviewed	cis-Golgi network [GO:0005801]; Golgi-associated vesicle [GO:0005798]; plasma membrane [GO:0005886]
Q8SYI7	unreviewed	mitochondrial matrix [GO:0005759]
Q9Y0E4	unreviewed	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear outer membrane [GO:0005640]; perinuclear region of cytoplasm [GO:0048471]
P50535	reviewed	chromosome [GO:0005694]; dosage compensation complex [GO:0046536]; MSL complex [GO:0072487]; nuclear chromosome [GO:0000228]; X chromosome [GO:0000805]; X chromosome located dosage compensation complex, transcription activating [GO:0016456]
Q9VC09	unreviewed	
Q9W020	reviewed	nucleolus [GO:0005730]
P51023	reviewed	nucleus [GO:0005634]
Q9VYA5	unreviewed	DNA-dependent protein kinase-DNA ligase 4 complex [GO:0005958]; DNA ligase IV complex [GO:0032807]
Q7K4B6	reviewed	integral component of membrane [GO:0016021]
Q9VUU9	unreviewed	
P51406	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]
P51521	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9VJQ6	unreviewed	axon cytoplasm [GO:1904115]; dynactin complex [GO:0005869]
Q9VQR5	unreviewed	
P52034	reviewed	6-phosphofructokinase complex [GO:0005945]
P52172	reviewed	nucleus [GO:0005634]
Q7JWH6	unreviewed	
Q8IPL4	unreviewed	
Q9VBP5	unreviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9VN42	unreviewed	
Q9VZI4	unreviewed	cilium [GO:0005929]; cytoplasm [GO:0005737]; motile cilium [GO:0031514]
Q7K3L1	reviewed	cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; spindle [GO:0005819]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]
Q9U485	unreviewed	axon [GO:0030424]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]
Q9V9T4	unreviewed	ACF complex [GO:0016590]; CHRAC [GO:0008623]; nucleus [GO:0005634]
Q9VAT2	reviewed	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]
Q9VB45	unreviewed	extracellular region [GO:0005576]
Q9VH89	reviewed	chromatin [GO:0000785]; heterochromatin [GO:0000792]; nucleus [GO:0005634]
Q9VI23	unreviewed	
Q9VK71	reviewed	nucleus [GO:0005634]
Q9VUQ9	unreviewed	cytoplasm [GO:0005737]
Q9VVR0	reviewed	
Q9VX80	unreviewed	
Q9W3T0	unreviewed	
Q9XYZ5	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9Y0A7	reviewed	nucleus [GO:0005634]
Q9VRJ7	unreviewed	mitochondrion [GO:0005739]
Q9VH09	unreviewed	glycine cleavage complex [GO:0005960]; mitochondrion [GO:0005739]
P53034	reviewed	DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]
Q9VKW3	unreviewed	DNA replication factor C complex [GO:0005663]; Elg1 RFC-like complex [GO:0031391]; nucleus [GO:0005634]
P53624	reviewed	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9VPM5	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P53997	reviewed	nucleus [GO:0005634]
P54185	reviewed	extracellular region [GO:0005576]
P54191	reviewed	extracellular region [GO:0005576]
P54269	reviewed	nucleus [GO:0005634]
Q9VXN9	reviewed	cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
P54351	reviewed	cytoplasm [GO:0005737]; Golgi stack [GO:0005795]; presynapse [GO:0098793]
Q9VEC2	unreviewed	cytosol [GO:0005829]; nucleus [GO:0005634]
Q24454	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VN56	unreviewed	nucleus [GO:0005634]
Q86BR8	unreviewed	mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9VK25	unreviewed	
P84040	reviewed	chromosome [GO:0005694]; nuclear chromosome [GO:0000228]; nucleosome [GO:0000786]; RCAF complex [GO:0035059]
P84041	reviewed	nucleosome [GO:0000786]; nucleus [GO:0005634]
Q6GV06	unreviewed	extracellular space [GO:0005615]
Q0E901	unreviewed	integral component of membrane [GO:0016021]
Q86NP2	reviewed	chromosome [GO:0005694]; NELF complex [GO:0032021]; nucleus [GO:0005634]; transcriptional repressor complex [GO:0017053]
Q8SX06	unreviewed	
Q9VH72	unreviewed	
Q9VL42	unreviewed	axon [GO:0030424]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VMV7	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; Swr1 complex [GO:0000812]
Q9VXZ3	unreviewed	
Q9W0A9	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
Q9W3I8	unreviewed	extracellular region [GO:0005576]
Q9W442	unreviewed	
Q9Y0Y2	reviewed	cytoplasm [GO:0005737]
P54362	reviewed	AP-3 adaptor complex [GO:0030123]; axon cytoplasm [GO:1904115]; clathrin-coated vesicle membrane [GO:0030665]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endosome membrane [GO:0010008]; Golgi-associated vesicle [GO:0005798]; Golgi stack [GO:0005795]; late endosome [GO:0005770]; postsynapse [GO:0098794]; terminal bouton [GO:0043195]
Q7KQM6	reviewed	cell [GO:0005623]
Q9U6B8	reviewed	integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9VJQ7	unreviewed	basal part of cell [GO:0045178]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VLF4	unreviewed	
Q9VER7	unreviewed	
P54385	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P54398	reviewed	cytoplasm [GO:0005737]
Q9VYC3	unreviewed	
Q9W542	unreviewed	chromatin [GO:0000785]; Myb complex [GO:0031523]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; transcriptional repressor complex [GO:0017053]
Q9W532	unreviewed	cytoplasm [GO:0005737]; nucleotide-activated protein kinase complex [GO:0031588]; nucleus [GO:0005634]
Q8IPZ3	unreviewed	mitochondrion [GO:0005739]
Q8IR55	unreviewed	apical cortex [GO:0045179]; basal cortex [GO:0045180]; cell cortex [GO:0005938]; centrosome [GO:0005813]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; spindle [GO:0005819]; spindle midzone [GO:0051233]; tricellular tight junction [GO:0061689]
Q8SXR7	unreviewed	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q960Y8	unreviewed	endomembrane system [GO:0012505]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q9VMZ6	unreviewed	extracellular matrix [GO:0031012]
Q9VTQ2	unreviewed	Nebenkern [GO:0016006]
Q9VYX2	unreviewed	nucleus [GO:0005634]
Q9VZF2	unreviewed	integral component of membrane [GO:0016021]; nucleus [GO:0005634]
Q9VD73	reviewed	integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
Q9VPD8	unreviewed	integral component of membrane [GO:0016021]
Q9W1N8	unreviewed	
Q8T3X9	reviewed	mitochondrion [GO:0005739]
Q94883	unreviewed	mitochondrion [GO:0005739]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; transcription factor complex [GO:0005667]
Q9VHM4	unreviewed	exon-exon junction complex [GO:0035145]; nucleus [GO:0005634]
Q8T0D1	unreviewed	nucleus [GO:0005634]
Q9VV89	unreviewed	COPI vesicle coat [GO:0030126]
Q9V464	reviewed	polytene chromosome [GO:0005700]; RCAF complex [GO:0035059]; transcriptional repressor complex [GO:0017053]
Q9VC30	unreviewed	apical plasma membrane [GO:0016324]; female germline ring canal [GO:0035324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q24139	reviewed	cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]; vesicle [GO:0031982]
Q9VYA3	unreviewed	integral component of organelle membrane [GO:0031301]
P55965	reviewed	nucleus [GO:0005634]
P56079	reviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9VXV6	unreviewed	axon [GO:0030424]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; recycling endosome membrane [GO:0055038]; synaptic vesicle [GO:0008021]; terminal bouton [GO:0043195]; trans-Golgi network membrane [GO:0032588]
P56544	reviewed	cytoplasm [GO:0005737]
P56672	reviewed	nucleus [GO:0005634]
Q9VFX5	unreviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P61851	reviewed	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; peroxisome [GO:0005777]
Q2PDW6	unreviewed	centriole [GO:0005814]
Q4V459	unreviewed	
Q7KT67	unreviewed	
Q9GYU7	reviewed	mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9VB28	unreviewed	cytoplasm [GO:0005737]; motile cilium [GO:0031514]
Q9VC28	unreviewed	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
Q9VQQ3	unreviewed	
Q9VRY6	unreviewed	endosome [GO:0005768]
Q9VSS9	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9VVA0	reviewed	cytoplasm [GO:0005737]
Q9XYP8	reviewed	centrosome [GO:0005813]; equatorial microtubule organizing center [GO:0000923]; gamma-tubulin complex [GO:0000930]; gamma-tubulin small complex [GO:0008275]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]
P81909	reviewed	dendrite [GO:0030425]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sensory dendrite [GO:0071683]
P81910	reviewed	dendrite [GO:0030425]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P81923	reviewed	dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9VSR7	unreviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]
P82705	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
P82713	reviewed	endoplasmic reticulum membrane [GO:0005789]; organelle membrane [GO:0031090]
P83094	reviewed	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P83099	reviewed	intracellular [GO:0005622]; plasma membrane [GO:0005886]
Q7KMS3	unreviewed	axonemal dynein complex [GO:0005858]; cytoplasmic dynein complex [GO:0005868]; dynein complex [GO:0030286]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; outer dynein arm [GO:0036157]
Q9VWP6	unreviewed	extracellular space [GO:0005615]; membrane [GO:0016020]
Q9V435	unreviewed	cytoplasm [GO:0005737]; investment cone [GO:0070865]; nuclear envelope [GO:0005635]
Q9VQA6	unreviewed	cytoplasmic dynein complex [GO:0005868]; dynein complex [GO:0030286]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]
Q4QQB9	unreviewed	integral component of membrane [GO:0016021]
P84051	reviewed	chromosome [GO:0005694]; nuclear chromatin [GO:0000790]; nuclear nucleosome [GO:0000788]; nucleosome [GO:0000786]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; polytene chromosome band [GO:0005704]
Q7JXF7	reviewed	endomembrane system [GO:0012505]; endoplasmic reticulum [GO:0005783]
Q9VU22	unreviewed	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P91622	reviewed	mitochondrial matrix [GO:0005759]
P91641	reviewed	mediator complex [GO:0016592]; nucleus [GO:0005634]
Q8T0F7	unreviewed	
Q9XZT1	reviewed	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleus [GO:0005634]
Q9W4V9	unreviewed	nucleus [GO:0005634]
P91656	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; presynaptic active zone [GO:0048786]
P91660	reviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]
P91664	reviewed	MLL1 complex [GO:0071339]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q9W4S7	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q4V6J1	unreviewed	cytoplasm [GO:0005737]
Q6NP60	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; secretory granule membrane [GO:0030667]
Q9VL41	unreviewed	
Q9VSZ2	unreviewed	nucleus [GO:0005634]
Q9VTA1	unreviewed	integral component of membrane [GO:0016021]
Q9W4J4	unreviewed	
Q8SXJ8	unreviewed	centrosome [GO:0005813]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]
P91685	reviewed	G protein-coupled receptor homodimeric complex [GO:0038038]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
