Entry	Status	Gene ontology (cellular component)
Q9XVR7	unreviewed	condensed chromosome [GO:0000793]; MCM complex [GO:0042555]; nucleus [GO:0005634]; pronucleus [GO:0045120]
O16305	reviewed	cell periphery [GO:0071944]; centrosome [GO:0005813]; mitotic spindle [GO:0072686]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
O17666	unreviewed	spindle [GO:0005819]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]
O16313	unreviewed	
Q93694	unreviewed	
Q9XUE7	unreviewed	
Q9XVZ1	unreviewed	
O16314	unreviewed	
O16316	unreviewed	integral component of membrane [GO:0016021]
O16332	unreviewed	integral component of plasma membrane [GO:0005887]
O16346	unreviewed	nucleus [GO:0005634]
O16354	reviewed	nucleus [GO:0005634]
Q9N393	unreviewed	nucleus [GO:0005634]
O16359	reviewed	nucleus [GO:0005634]
O44572	reviewed	sarcomere [GO:0030017]; troponin complex [GO:0005861]
Q18107	unreviewed	
Q20334	reviewed	muscle thin filament tropomyosin [GO:0005862]; troponin complex [GO:0005861]
Q22552	unreviewed	
Q95YE2	reviewed	cytoplasm [GO:0005737]
Q9GYF1	reviewed	sarcomere [GO:0030017]; troponin complex [GO:0005861]
Q9N4V3	unreviewed	
Q9XUN9	reviewed	myofibril [GO:0030016]; sarcomere [GO:0030017]; troponin complex [GO:0005861]
Q9XVL8	unreviewed	intracellular membrane-bounded organelle [GO:0043231]; Mon1-Ccz1 complex [GO:0035658]; phagocytic vesicle [GO:0045335]
O16366	unreviewed	cytoplasm [GO:0005737]
O16368	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
Q9GZH5	unreviewed	nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]; proteasome storage granule [GO:0034515]
O16372		
O16387		
Q9TZ87	unreviewed	nucleus [GO:0005634]
Q21227	reviewed	adherens junction [GO:0005912]; beta-catenin destruction complex [GO:0030877]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
O16405	unreviewed	
O16424	unreviewed	
Q9NH52	reviewed	autosome [GO:0030849]; chromosome [GO:0005694]; nuclear chromosome [GO:0000228]; X chromosome [GO:0000805]
O16429	unreviewed	
P14585	reviewed	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; RNA polymerase II transcription factor complex [GO:0090575]
Q9XWP3	unreviewed	
Q22623	unreviewed	mitochondrion [GO:0005739]; ribosome [GO:0005840]
Q23646	reviewed	nucleus [GO:0005634]
O16454	unreviewed	extracellular space [GO:0005615]; lysosome [GO:0005764]
O16463	unreviewed	
Q21319	unreviewed	
O16474	unreviewed	integral component of membrane [GO:0016021]
O16481	unreviewed	
O16487	unreviewed	
O16497	unreviewed	
Q9U3A6	unreviewed	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; Golgi-associated vesicle [GO:0005798]; vesicle [GO:0031982]
O18181	unreviewed	
O18650	reviewed	cytosolic small ribosomal subunit [GO:0022627]
O45679	reviewed	cytoplasm [GO:0005737]
O62415	reviewed	apical part of cell [GO:0045177]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle lumen [GO:0060205]
O62416	reviewed	
P91128	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P91479	unreviewed	
P91505	unreviewed	
Q09456	reviewed	collagen trimer [GO:0005581]
Q17334	reviewed	cytoplasm [GO:0005737]
Q19138	unreviewed	
Q20223	reviewed	extracellular region [GO:0005576]
Q21563	unreviewed	
Q23119	unreviewed	
Q27389	reviewed	cytosolic large ribosomal subunit [GO:0022625]; ribosome [GO:0005840]
Q27531	unreviewed	
Q93553	unreviewed	integral component of membrane [GO:0016021]
Q95PZ0	reviewed	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]
Q95Y90	reviewed	cytosolic large ribosomal subunit [GO:0022625]
Q9XVP0	reviewed	cytosolic small ribosomal subunit [GO:0022627]
Q9XXC3	unreviewed	
O16501	unreviewed	
O16502	unreviewed	
O18118	unreviewed	
Q9TZA7	unreviewed	
Q9XXU4	unreviewed	integral component of membrane [GO:0016021]
O16516	unreviewed	
Q9GZH4	reviewed	integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]
O16517	unreviewed	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]
O44480	reviewed	cytosolic large ribosomal subunit [GO:0022625]
P19974	reviewed	mitochondrial intermembrane space [GO:0005758]; respiratory chain [GO:0070469]
O16520	reviewed	cytosol [GO:0005829]; translation release factor complex [GO:0018444]
O16537	unreviewed	nucleus [GO:0005634]
O16538	unreviewed	nucleus [GO:0005634]
O16580	reviewed	
Q18530	unreviewed	anchored component of plasma membrane [GO:0046658]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]
Q20892	unreviewed	
Q9GUI5	unreviewed	intracellular [GO:0005622]
Q9U2U9	unreviewed	
Q17416	unreviewed	
O16649	unreviewed	
Q09559	unreviewed	
Q18025	unreviewed	integral component of membrane [GO:0016021]
O16684	unreviewed	intracellular [GO:0005622]
O16700	unreviewed	exocytic vesicle [GO:0070382]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; presynapse [GO:0098793]
Q27504	reviewed	
O16741	unreviewed	
Q20002	unreviewed	
O16785	reviewed	actin cytoskeleton [GO:0015629]; axon [GO:0030424]; basal plasma membrane [GO:0009925]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; M band [GO:0031430]; perikaryon [GO:0043204]; striated muscle dense body [GO:0055120]
Q9BI89	unreviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
O16893	unreviewed	
P34437	reviewed	nucleus [GO:0005634]
O16922	unreviewed	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9NAP0	unreviewed	
O16927	reviewed	signal recognition particle, endoplasmic reticulum targeting [GO:0005786]
Q9Y041	reviewed	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
O16946	unreviewed	
Q19965	unreviewed	cytoplasm [GO:0005737]; R2TP complex [GO:0097255]
O16971	unreviewed	
O16997	unreviewed	catalytic step 2 spliceosome [GO:0071013]; U2 snRNP [GO:0005686]
O16999	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; sarcomere [GO:0030017]; striated muscle dense body [GO:0055120]
O17005	unreviewed	ribosome [GO:0005840]
O17013	unreviewed	nucleus [GO:0005634]
O17020	unreviewed	nucleus [GO:0005634]
O17024	unreviewed	integral component of membrane [GO:0016021]
O17036	unreviewed	collagen trimer [GO:0005581]; integral component of membrane [GO:0016021]
O76371	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
P34648	reviewed	
O17081	unreviewed	nucleus [GO:0005634]
O17084	unreviewed	
O17087	reviewed	cytoplasm [GO:0005737]; P granule [GO:0043186]; protein-containing complex [GO:0032991]; RNA-directed RNA polymerase complex [GO:0031379]
O61711	unreviewed	nucleus [GO:0005634]; protein-containing complex [GO:0032991]
O17099	unreviewed	cytoskeleton [GO:0005856]; endoplasmic reticulum membrane [GO:0005789]
Q94207	unreviewed	
O17109	unreviewed	integral component of membrane [GO:0016021]
Q9N5U1	unreviewed	cytoplasm [GO:0005737]
O17234	unreviewed	cytoplasm [GO:0005737]
Q9N3U2	unreviewed	
O17244	unreviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O17253	unreviewed	
O44493	unreviewed	
O61820	reviewed	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; nucleus [GO:0005634]
O17271	reviewed	extracellular region [GO:0005576]; intracellular [GO:0005622]
Q9NAC5	unreviewed	nucleus [GO:0005634]
O17287	reviewed	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
O17304	unreviewed	
O17325	unreviewed	
O17328	unreviewed	integral component of membrane [GO:0016021]
O44797	unreviewed	
O17352	unreviewed	
O44666	unreviewed	integral component of membrane [GO:0016021]
Q17598	reviewed	integral component of membrane [GO:0016021]
O17402	unreviewed	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
O17527	unreviewed	
O17567	unreviewed	integral component of membrane [GO:0016021]
Q10453	reviewed	nucleosome [GO:0000786]; nucleus [GO:0005634]
O17577	unreviewed	
Q9U310	unreviewed	
O17580	reviewed	Noc1p-Noc2p complex [GO:0030690]; Noc2p-Noc3p complex [GO:0030691]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
O18672	unreviewed	
O45734	unreviewed	extracellular space [GO:0005615]; lysosome [GO:0005764]; vesicle lumen [GO:0031983]; yolk granule [GO:0042718]
O62349	unreviewed	
P34443	reviewed	plasma membrane [GO:0005886]
P61866	reviewed	cytosolic large ribosomal subunit [GO:0022625]
Q10120	reviewed	DRM complex [GO:0070176]
Q17522	unreviewed	
Q17711	unreviewed	microtubule [GO:0005874]; microtubule organizing center [GO:0005815]
Q19182	unreviewed	
Q19464	unreviewed	axon [GO:0030424]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; voltage-gated potassium channel complex [GO:0008076]
Q19527	unreviewed	
Q21233	unreviewed	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]
Q22782	reviewed	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi cisterna [GO:0031985]; Golgi trans cisterna [GO:0000138]; intracellular [GO:0005622]
Q86NE1		
Q86PI6	unreviewed	nucleus [GO:0005634]
Q8WT51	reviewed	lipid droplet [GO:0005811]
Q95XQ7	unreviewed	
Q95YD9	unreviewed	
Q960A6	unreviewed	
Q9BL03	unreviewed	mitochondrial respiratory chain complex I [GO:0005747]
Q9TXQ9	unreviewed	ELL-EAF complex [GO:0032783]; nucleus [GO:0005634]
Q9TYJ3	unreviewed	
Q9U3J3	unreviewed	integral component of plasma membrane [GO:0005887]
Q9XWD4	unreviewed	
O62256	unreviewed	
Q9TY08	unreviewed	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; SNARE complex [GO:0031201]
O17590	unreviewed	early endosome [GO:0005769]; late endosome [GO:0005770]; membrane [GO:0016020]; recycling endosome [GO:0055037]
O17602	unreviewed	integral component of membrane [GO:0016021]
O17607	reviewed	cytoplasm [GO:0005737]; Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]
Q8WT44	reviewed	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]
Q9GZH2	reviewed	cytoplasm [GO:0005737]; Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]
O17611	reviewed	nucleus [GO:0005634]
Q95QT4	unreviewed	nucleus [GO:0005634]
O17624	reviewed	
Q21412	reviewed	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; P granule [GO:0043186]
O17626	unreviewed	
O17641	unreviewed	collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
O17645	reviewed	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q10958	reviewed	
Q17410	unreviewed	
P34445	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; trans-Golgi network membrane [GO:0032588]
P41846	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P52874	reviewed	mRNA cleavage factor complex [GO:0005849]; nucleus [GO:0005634]
Q09228	reviewed	nucleus [GO:0005634]; NuRD complex [GO:0016581]
Q09260	reviewed	nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]
Q09580	reviewed	cytosol [GO:0005829]
Q10014	reviewed	
Q10572	reviewed	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q17508	unreviewed	integral component of membrane [GO:0016021]
Q17979	unreviewed	
Q19610	unreviewed	
Q20968	unreviewed	
Q21126	unreviewed	P granule [GO:0043186]
Q22178	unreviewed	kinetochore [GO:0000776]
Q22805	unreviewed	nucleus [GO:0005634]
Q65ZJ0	unreviewed	integral component of membrane [GO:0016021]
Q86DA8	unreviewed	nucleus [GO:0005634]
Q8MQ25	unreviewed	
Q8STF6	reviewed	axon [GO:0030424]; dystrophin-associated glycoprotein complex [GO:0016010]; striated muscle dense body [GO:0055120]
Q93619	unreviewed	mitochondrial alpha-ketoglutarate dehydrogenase complex [GO:0005947]; mitochondrion [GO:0005739]
Q94165	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q94166	reviewed	nucleus [GO:0005634]; transcription factor complex [GO:0005667]
Q9N2W3	unreviewed	RNA polymerase II transcription factor complex [GO:0090575]
Q9N3A3	unreviewed	
Q9N4L9	unreviewed	nucleus [GO:0005634]
Q9NAE9	unreviewed	
Q9U289	unreviewed	RNA polymerase II transcription factor complex [GO:0090575]
Q9XV36	unreviewed	
Q9XXU2	unreviewed	
O17680	reviewed	cytosol [GO:0005829]
P50305	reviewed	cytosol [GO:0005829]
P50306	reviewed	cytosol [GO:0005829]
Q27522	reviewed	cytosol [GO:0005829]
O17684	unreviewed	
Q22495	reviewed	cytoplasmic vesicle membrane [GO:0030659]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
O17687	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
O62198	unreviewed	extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
P34369	reviewed	catalytic step 2 spliceosome [GO:0071013]; U5 snRNP [GO:0005682]
Q17886	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q18231	unreviewed	ribosome [GO:0005840]
Q18286	reviewed	exocyst [GO:0000145]; membrane [GO:0016020]
Q20796	unreviewed	
Q09374	reviewed	nucleus [GO:0005634]
Q19467	unreviewed	hemidesmosome [GO:0030056]; presynaptic active zone [GO:0048786]
Q9U1U4	unreviewed	nucleus [GO:0005634]
Q9XVM8	unreviewed	
O17706	reviewed	nucleus [GO:0005634]
O17731	unreviewed	
P46873	reviewed	ciliary basal body [GO:0036064]; cilium [GO:0005929]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; non-motile cilium [GO:0097730]; perinuclear region of cytoplasm [GO:0048471]
O17754	reviewed	axon [GO:0030424]; cytoplasmic vesicle [GO:0031410]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; presynapse [GO:0098793]
Q94261	reviewed	COP9 signalosome [GO:0008180]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]
O17759	unreviewed	
Q9N5U5	reviewed	Cdc73/Paf1 complex [GO:0016593]
P91563	unreviewed	
Q19087	reviewed	cytosol [GO:0005829]; extracellular region [GO:0005576]
Q8WQC9	unreviewed	cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
Q9N5G3	unreviewed	
O17776	unreviewed	extracellular space [GO:0005615]
O17783	unreviewed	integral component of membrane [GO:0016021]
O17787	unreviewed	integral component of membrane [GO:0016021]
O17806	unreviewed	
Q20819	reviewed	mitochondrial matrix [GO:0005759]
O17824	unreviewed	
O17839	unreviewed	ribosome [GO:0005840]
O17850	reviewed	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P54812	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
O17859	unreviewed	
Q9BPP1	unreviewed	
O17892	unreviewed	cytosol [GO:0005829]
O17893	unreviewed	
O17897	unreviewed	integral component of membrane [GO:0016021]
Q93596	unreviewed	
O17905	unreviewed	cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]
O18688	unreviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; meiotic spindle [GO:0072687]; microtubule [GO:0005874]; mitotic spindle [GO:0072686]; neuronal cell body [GO:0043025]
O76579		
P06125	reviewed	extracellular region [GO:0005576]
P41996	reviewed	external encapsulating structure [GO:0030312]; perivitelline space [GO:0098595]
P51403	reviewed	cytosolic small ribosomal subunit [GO:0022627]
Q17458	unreviewed	collagen trimer [GO:0005581]
Q18983	unreviewed	
Q19293	unreviewed	integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]
Q20206	unreviewed	cytosolic small ribosomal subunit [GO:0022627]
Q20924	reviewed	integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]
Q564X0	unreviewed	Golgi-associated vesicle membrane [GO:0030660]; integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
Q93410	unreviewed	
Q9UAQ6	unreviewed	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]
O44131	unreviewed	extracellular region [GO:0005576]; integral component of membrane [GO:0016021]
O61771	unreviewed	
O61907	unreviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NuRD complex [GO:0016581]
O62136	reviewed	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09491	unreviewed	
Q10124	reviewed	nucleus [GO:0005634]
Q10651	reviewed	cytoplasmic vesicle [GO:0031410]; early endosome [GO:0005769]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]
Q17436	unreviewed	
Q20332	reviewed	chloride channel complex [GO:0034707]; plasma membrane [GO:0005886]
Q20448	unreviewed	
Q20623	unreviewed	
Q20727	unreviewed	
Q21944	reviewed	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q21970	unreviewed	
Q22168	unreviewed	
Q27505	unreviewed	
Q86GV3	reviewed	axon [GO:0030424]; cell body [GO:0044297]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]
Q966G8	unreviewed	
Q9U2H4	unreviewed	condensed chromosome [GO:0000793]; nucleus [GO:0005634]
Q9XVQ9	unreviewed	integral component of endoplasmic reticulum membrane [GO:0030176]
Q9XWM2	unreviewed	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
O17921	unreviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]; spindle microtubule [GO:0005876]
O17927	reviewed	nucleus [GO:0005634]
O17930	reviewed	nucleus [GO:0005634]
Q17905	reviewed	nucleus [GO:0005634]
Q93379	reviewed	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q9BKS0	reviewed	integral component of membrane [GO:0016021]; mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]
