Entry	Status	Gene ontology (cellular component)
P02533	reviewed	basal part of cell [GO:0045178]; cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intermediate filament [GO:0005882]; keratin filament [GO:0045095]; nucleus [GO:0005634]
P02545	reviewed	cytosol [GO:0005829]; intermediate filament [GO:0005882]; lamin filament [GO:0005638]; nuclear envelope [GO:0005635]; nuclear lamina [GO:0005652]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q99469	reviewed	cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; T-tubule [GO:0030315]
Q9UII6	reviewed	
P02585	reviewed	cytosol [GO:0005829]; troponin complex [GO:0005861]
P19429	reviewed	cardiac myofibril [GO:0097512]; cardiac Troponin complex [GO:1990584]; cytosol [GO:0005829]; sarcomere [GO:0030017]; troponin complex [GO:0005861]
P22061	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]
P52333	reviewed	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; endosome [GO:0005768]; plasma membrane [GO:0005886]
Q15388	reviewed	integral component of mitochondrial outer membrane [GO:0031307]; Mitochondria-associated ER Membrane [GO:0044233]; mitochondrial outer membrane [GO:0005741]; mitochondrial outer membrane translocase complex [GO:0005742]; mitochondrion [GO:0005739]
Q3KQU3	reviewed	cytosol [GO:0005829]; microtubule cytoskeleton [GO:0015630]; spindle [GO:0005819]
Q6XYD1	unreviewed	
Q53EL6	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q6DN90	reviewed	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleolus [GO:0005730]
Q92743	reviewed	collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q96NG5	reviewed	nucleus [GO:0005634]
Q9BSF4	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]
Q9HCJ1	reviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; outer membrane [GO:0019867]; plasma membrane [GO:0005886]
Q9NPA3	reviewed	cytosol [GO:0005829]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]
Q9Y2H5	reviewed	
P02654	reviewed	chylomicron [GO:0042627]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; high-density lipoprotein particle [GO:0034364]; very-low-density lipoprotein particle [GO:0034361]
P02656	reviewed	chylomicron [GO:0042627]; collagen-containing extracellular matrix [GO:0062023]; early endosome [GO:0005769]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intermediate-density lipoprotein particle [GO:0034363]; spherical high-density lipoprotein particle [GO:0034366]; very-low-density lipoprotein particle [GO:0034361]
P02671	reviewed	blood microparticle [GO:0072562]; cell cortex [GO:0005938]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; fibrinogen complex [GO:0005577]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; synapse [GO:0045202]
P02675	reviewed	blood microparticle [GO:0072562]; cell cortex [GO:0005938]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; fibrinogen complex [GO:0005577]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; synapse [GO:0045202]
P02686	reviewed	cell periphery [GO:0071944]; cell surface [GO:0009986]; compact myelin [GO:0043218]; internode region of axon [GO:0033269]; intracellular [GO:0005622]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q9GZU7	reviewed	extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P28482	reviewed	axon [GO:0030424]; azurophil granule lumen [GO:0035578]; caveola [GO:0005901]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite cytoplasm [GO:0032839]; early endosome [GO:0005769]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; late endosome [GO:0005770]; microtubule organizing center [GO:0005815]; mitochondrion [GO:0005739]; mitotic spindle [GO:0072686]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; pseudopodium [GO:0031143]
Q6Q0C1	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q96EK6	reviewed	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]
P02746	reviewed	blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; complement component C1 complex [GO:0005602]; extracellular region [GO:0005576]
Q9HAV5	reviewed	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]; plasma membrane [GO:0005886]
P02749	reviewed	cell surface [GO:0009986]; chylomicron [GO:0042627]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; platelet dense granule lumen [GO:0031089]; very-low-density lipoprotein particle [GO:0034361]
P02753	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991]
P02760	reviewed	blood microparticle [GO:0072562]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
P10176	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; respiratory chain complex IV [GO:0045277]
P30043	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; terminal bouton [GO:0043195]
V9HWI1	unreviewed	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; terminal bouton [GO:0043195]
P08138	reviewed	cell surface [GO:0009986]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
P31942	reviewed	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
P41743	reviewed	apical plasma membrane [GO:0016324]; bicellular tight junction [GO:0005923]; cell leading edge [GO:0031252]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; Golgi membrane [GO:0000139]; intercellular bridge [GO:0045171]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; Schaffer collateral - CA1 synapse [GO:0098685]; Schmidt-Lanterman incisure [GO:0043220]
Q15572	reviewed	fibrillar center [GO:0001650]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q53F48	unreviewed	
Q6P2C8	reviewed	cytosol [GO:0005829]; mediator complex [GO:0016592]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor complex [GO:0005667]; ubiquitin ligase complex [GO:0000151]
Q99436	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; secretory granule lumen [GO:0034774]
Q99623	reviewed	cell periphery [GO:0071944]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; mitochondrial inner membrane [GO:0005743]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9H223	reviewed	early endosome membrane [GO:0031901]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]
Q9Y587	reviewed	AP-4 adaptor complex [GO:0030124]; endosome lumen [GO:0031904]; intracellular membrane-bounded organelle [GO:0043231]; trans-Golgi network membrane [GO:0032588]
P02774	reviewed	blood microparticle [GO:0072562]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosomal lumen [GO:0043202]
Q9NX55	reviewed	cytoplasm [GO:0005737]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
P02775	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; tertiary granule lumen [GO:1904724]
P20827	reviewed	anchored component of plasma membrane [GO:0046658]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
P61026	reviewed	cell-cell adherens junction [GO:0005913]; cilium [GO:0005929]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum tubular network [GO:0071782]; endosome [GO:0005768]; exocytic vesicle [GO:0070382]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; insulin-responsive compartment [GO:0032593]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; secretory granule membrane [GO:0030667]; synaptic vesicle [GO:0008021]; trans-Golgi network [GO:0005802]
Q09019	reviewed	dendrite [GO:0030425]; nucleus [GO:0005634]; perikaryon [GO:0043204]
Q13794	reviewed	cytosol [GO:0005829]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q14061	reviewed	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]
Q86TA1	reviewed	
Q8WVM8	reviewed	cis-Golgi network [GO:0005801]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; Golgi-associated vesicle [GO:0005798]; Golgi cisterna membrane [GO:0032580]; plasma membrane [GO:0005886]
Q9H0R6	reviewed	glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; mitochondrion [GO:0005739]
Q9NW61	reviewed	cytosol [GO:0005829]; early endosome [GO:0005769]; recycling endosome [GO:0055037]; trans-Golgi network [GO:0005802]
Q9NX14	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]
Q9NX76	reviewed	azurophil granule membrane [GO:0035577]; early endosome membrane [GO:0031901]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]; specific granule membrane [GO:0035579]
P02787	reviewed	apical plasma membrane [GO:0016324]; basal part of cell [GO:0045178]; basal plasma membrane [GO:0009925]; blood microparticle [GO:0072562]; cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasmic vesicle [GO:0031410]; early endosome [GO:0005769]; endocytic vesicle [GO:0030139]; endoplasmic reticulum lumen [GO:0005788]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extrinsic component of external side of plasma membrane [GO:0031232]; HFE-transferrin receptor complex [GO:1990712]; late endosome [GO:0005770]; perinuclear region of cytoplasm [GO:0048471]; recycling endosome [GO:0055037]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982]
Q13509	reviewed	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; microtubule [GO:0005874]; nucleus [GO:0005634]
Q53G92	unreviewed	cytoplasm [GO:0005737]; microtubule [GO:0005874]
Q6ZVU3	unreviewed	
Q9UNS1	reviewed	nuclear chromatin [GO:0000790]; nuclear chromosome [GO:0000228]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]
Q12852	reviewed	cytoplasm [GO:0005737]; cytosol [GO:0005829]; growth cone [GO:0030426]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q12962	reviewed	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PCAF complex [GO:0000125]; perinuclear region of cytoplasm [GO:0048471]; STAGA complex [GO:0030914]; transcription factor TFIID complex [GO:0005669]; transcription factor TFTC complex [GO:0033276]
P08590	reviewed	A band [GO:0031672]; cytosol [GO:0005829]; I band [GO:0031674]; muscle myosin complex [GO:0005859]; sarcomere [GO:0030017]
Q13042	reviewed	anaphase-promoting complex [GO:0005680]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; spindle [GO:0005819]
Q9HB65	reviewed	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription elongation factor complex [GO:0008023]
Q02127	reviewed	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
P02814	reviewed	extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
P21291	reviewed	extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; nucleus [GO:0005634]
P33316	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9Y6C9	reviewed	integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P03886	reviewed	dendrite [GO:0030425]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; neuronal cell body [GO:0043025]
Q02878	reviewed	cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069]; rough endoplasmic reticulum [GO:0005791]
P03891	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex I [GO:0005747]; postsynaptic density [GO:0014069]
P03928	reviewed	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]
P03950	reviewed	angiogenin-PRI complex [GO:0032311]; basement membrane [GO:0005604]; cytoplasmic vesicle [GO:0031410]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P60484	reviewed	apical plasma membrane [GO:0016324]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; extracellular region [GO:0005576]; mitochondrion [GO:0005739]; myelin sheath adaxonal region [GO:0035749]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; PML body [GO:0016605]; postsynaptic cytosol [GO:0099524]; postsynaptic membrane [GO:0045211]; Schmidt-Lanterman incisure [GO:0043220]
P03956	reviewed	extracellular matrix [GO:0031012]; extracellular region [GO:0005576]
P03971	reviewed	extracellular region [GO:0005576]; extracellular space [GO:0005615]
P04003	reviewed	blood microparticle [GO:0072562]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; other organism cell [GO:0044216]; plasma membrane [GO:0005886]
P11766	reviewed	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]
P20963	reviewed	alpha-beta T cell receptor complex [GO:0042105]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; T cell receptor complex [GO:0042101]
